,Unnamed: 0,Accession Number,Artist - Sort Name,Full Title,Portfolio (Series) Title,Creation Date,Height,Width,Depth,Media & Support,Credit Line,Class Type
2994,12039,1984.6.779,"Muybridge, Eadweard James",Plate 781. Chickens; Scared by Torpedo,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.8125,14.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
2995,11336,1984.6.76,"Muybridge, Eadweard James",Plate 308.Throwing the Hammer,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,6.9375,16.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
2996,11337,1984.6.77,"Muybridge, Eadweard James",Plate 309.Throwing the Hammer,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,8.625,13,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
2997,12024,1984.6.764,"Muybridge, Eadweard James",Plate 766. Vulture; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,4.9375,17.6875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
2998,12023,1984.6.763,"Muybridge, Eadweard James",Plate 765. Vulture; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,10.8125,10.875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
2999,12022,1984.6.762,"Muybridge, Eadweard James",Plate 764. Fish Hawk; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.25,16.9375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3000,11343,1984.6.83,"Muybridge, Eadweard James",Plate 315.Heaving a 20-lb Rock,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,9.875,11.875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3001,12006,1984.6.746,"Muybridge, Eadweard James",Plate 748. Baboon; Walking on All-Fours,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,9.4375,16,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3002,12007,1984.6.747,"Muybridge, Eadweard James",Plate 749. Baboon; Climbing a Pole,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.3125,13.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3003,12008,1984.6.748,"Muybridge, Eadweard James","Plate 750. Sloth; Walking, Suspended on a Horizontal Pole","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.8125,13.9375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3004,12009,1984.6.749,"Muybridge, Eadweard James",Plate 751. Kangaroo; Walking on All-Fours; Change to Jumping,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.3125,13.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3005,12010,1984.6.750,"Muybridge, Eadweard James",Plate 752. Kangaroo; Jumping,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.5625,13.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3006,12011,1984.6.751,"Muybridge, Eadweard James",Plate 753. Kangaroo; Jumping,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,9.4375,12.4375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3007,12012,1984.6.752,"Muybridge, Eadweard James",Plate 754. Kangaroo; Jumping,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.875,14.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3008,12013,1984.6.753,"Muybridge, Eadweard James",Plate 755. Pigeon; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.3125,15.875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3009,12014,1984.6.754,"Muybridge, Eadweard James",Plate 756. Pigeon; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,5.625,18.0625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3010,12015,1984.6.755,"Muybridge, Eadweard James",Plate 757. Pigeon; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,9.5625,12.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3011,12016,1984.6.756,"Muybridge, Eadweard James",Plate 758. Cockatoo; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.9375,14,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3012,11332,1984.6.72,"Muybridge, Eadweard James",Plate 300.Foot-ball; drop kick,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,13.125,8.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3013,11377,1984.6.117,"Muybridge, Eadweard James",Plate 398. Lifting A Bucket of Water to Empty,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,4.6875,17.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3014,12017,1984.6.757,"Muybridge, Eadweard James",Plate 759. Cockatoo; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,6.5,17.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3015,12019,1984.6.759,"Muybridge, Eadweard James",Plate 761. Cockatoo; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,5.5,17.9375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3016,12020,1984.6.760,"Muybridge, Eadweard James",Plate 762. Cockatoo; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.875,14.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3017,12021,1984.6.761,"Muybridge, Eadweard James",Plate 763. Red-Tailed Hawk; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,9.8125,11.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3018,16853,1931.121,"Twachtman, John Henry","The Harbor, Bridgeport",,1885,4.4375,6.6875,0,etching on wove paper,"gift of Edwin C. Shaw, Esq.",F: Prints
3019,11351,1984.6.91,"Muybridge, Eadweard James","Plate 345.Wrestling, Lock","Animal Locomotion, 1887, Volume II, Males (Nude)",1885,6.8125,17.4375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3020,11350,1984.6.90,"Muybridge, Eadweard James",Plate 344.Striking a Blow (Right Hand),"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,6.75,17.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3021,11349,1984.6.89,"Muybridge, Eadweard James",Plate 343.Striking a Blow (Left Hand),"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,7.1875,16.875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3022,11348,1984.6.88,"Muybridge, Eadweard James",Plate 328.Rowing,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,7.5625,15.8125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3023,11347,1984.6.87,"Muybridge, Eadweard James",Plate 327. Rowing,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,7.5625,14.0625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3024,11346,1984.6.86,"Muybridge, Eadweard James",Plate 326.Lifting 50-lb. Dumb-Bell at Arm's Length,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,5.8125,18.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3025,11345,1984.6.85,"Muybridge, Eadweard James",Plate 325.Lifting and Holding Two 50-lb. Dumb-Bells,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,6.4375,17.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3026,11344,1984.6.84,"Muybridge, Eadweard James",Plate 316.Heaving a 20-lb Rock,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,8.5,13.9375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3027,12018,1984.6.758,"Muybridge, Eadweard James",Plate 760. Cockatoo; Flying,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.5625,12.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3028,11378,1984.6.118,"Muybridge, Eadweard James",Plate 399. Emptying Bucket of Water,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,5.875,18.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3029,11316,1984.6.56,"Muybridge, Eadweard James",Plate 279.Base-ball; Batting,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,6.25,18.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3030,11379,1984.6.119,"Muybridge, Eadweard James",Plate 400. Emptying Bucket of Water,"Animal Locomotion, 1887, Volume II, Males (Nude)",1885,10.0625,11.4375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3031,11985,1984.6.725,"Muybridge, Eadweard James",Plate 727. Lioness; Walking; Lion; Lying Down,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.6875,16.0625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3032,11986,1984.6.726,"Muybridge, Eadweard James",Plate 728. Lioness; Walking; Lion; Lying Down,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.5625,14.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3033,11987,1984.6.727,"Muybridge, Eadweard James",Plate 729. Tigress; Walking,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.625,15.625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3034,11988,1984.6.728,"Muybridge, Eadweard James",Plate 730. Tigress; Walking; Turning Around,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,6.6875,17.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3035,11989,1984.6.729,"Muybridge, Eadweard James","Plate 731. Jaquar; A, Walking; B, Turning Around","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.4375,15.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3036,11429,1984.6.169,"Muybridge, Eadweard James",Plate 86. Ascending Incline (Wearing Shoes),"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.875,13.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3037,11428,1984.6.168,"Muybridge, Eadweard James",Plate 85. Ascending Incline (Wearing Shoes),"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.125,13.4375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3038,11427,1984.6.167,"Muybridge, Eadweard James","Plate 84. Ascending Incline, Bucket of Water in Right Hand","Animal Locomotion, 1887, Volume III, Women (Nude)",1885,7,16.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3039,11990,1984.6.730,"Muybridge, Eadweard James",Plate 732. Elephant; Walking,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,9.5,12.3125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3040,13440,1930.150,"Platt, Charles Adams",Toledo,,1885,5.875,4.125,0,etching on wove paper,gift of anonymous donor,F: Prints
3041,13441,1930.151,"Platt, Charles Adams",Bridge at Saragossa,,1885,4,5.8125,0,etching on wove paper,gift of anonymous donor,F: Prints
3042,13442,1930.152,"Platt, Charles Adams","Bridge at Saragossa, and Old Gate-Tower ",,1885,4.125,5.8125,0,etching on wove paper,gift of anonymous donor,F: Prints
3043,13443,1930.153,"Platt, Charles Adams",Old Gate-Tower at Barcelona,,1885,5.75,4.125,0,etching on wove paper,gift of anonymous donor,F: Prints
3044,11306,1984.6.46,"Muybridge, Eadweard James",Plate 257.Lying on the Ground,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,9.8125,11.9375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3045,11307,1984.6.47,"Muybridge, Eadweard James",Plate 258.Arising from the Ground and Walking Off,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,9,12.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3046,11308,1984.6.48,"Muybridge, Eadweard James",Plate 259.Lying on a Couch and Turning Over on Side,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,9.125,12.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3047,11309,1984.6.49,"Muybridge, Eadweard James",Plate 260.Arising from Couch and Stretching Arms,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,9.125,12.5,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3048,13444,1930.154,"Platt, Charles Adams",Dortdrecht (Old Warehouse),,1885,10.625,16.75,0,etching on laid paper,gift of anonymous donor,F: Prints
3049,11310,1984.6.50,"Muybridge, Eadweard James",Plate 273. Base-ball; Pitching,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,10.0625,11.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3050,11311,1984.6.51,"Muybridge, Eadweard James",Plate 274. Base-ball; Batting,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,9.9375,11.3125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3051,13445,1930.155,"Platt, Charles Adams",Dortdrecht (Old Warehouse),,1885,10.5625,16.8125,0,etching on laid paper,gift of anonymous donor,F: Prints
3052,11426,1984.6.166,"Muybridge, Eadweard James","Plate 83. Ascending Incline, Bucket of Water in Right Hand","Animal Locomotion, 1887, Volume III, Women (Nude)",1885,7.125,16.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3053,11425,1984.6.165,"Muybridge, Eadweard James","Plate 82. Ascending Incline, Bucket of Water in Each Hand","Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.1875,13.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3054,11424,1984.6.164,"Muybridge, Eadweard James",Plate 81. Ascending Incline.,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.5625,14.8125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3055,11423,1984.6.163,"Muybridge, Eadweard James",Plate 80. Ascending Incline,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.25,13.8125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3056,11984,1984.6.724,"Muybridge, Eadweard James",Plate 726. Lion and Lioness; Walking,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.6875,16.0625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3057,11983,1984.6.723,"Muybridge, Eadweard James","Plate 725. Lion; Walking, Turning Around","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.8125,14.0625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3058,11982,1984.6.722,"Muybridge, Eadweard James","Plate 724. Lion; Walking, Turning Around","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.6875,14,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3059,11981,1984.6.721,"Muybridge, Eadweard James","Plate 723. Lion; Walking, Turning Around","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.1875,14.25,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3060,11298,1984.6.38,"Muybridge, Eadweard James",Plate 164. Jumping; Pole Vaulting,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,6.6875,18,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3061,11299,1984.6.39,"Muybridge, Eadweard James",Plate 165. Jumping; Pole Vaulting,"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,7.125,16,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3062,11585,1984.6.325,"Muybridge, Eadweard James",Plate 162. Jumping; Standing Broad Jump,"Animal Locomotion, 1887, Volume V, Men (Pelvis Cloth)",1885,5.25,18.1875,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3063,11433,1984.6.173,"Muybridge, Eadweard James",Plate 94. Ascending Stairs Looking Around; Basin in Hands,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.1875,14,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3064,11432,1984.6.172,"Muybridge, Eadweard James",Plate 93. Ascending Stairs,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.875,14.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3065,11431,1984.6.171,"Muybridge, Eadweard James",Plate 92. Ascending Stairs,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.3125,13.5625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3066,11430,1984.6.170,"Muybridge, Eadweard James","Plate 87. Ascending Incline, Bucket of Water in Each Hand (Shoes)","Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.0625,14.375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3067,13436,1930.146,"Platt, Charles Adams","Au Cinquieme, Chartres",,1885,12.6875,7.75,0,etching on wove paper,gift of anonymous donor,F: Prints
3068,13437,1930.147,"Platt, Charles Adams","Au Cinquieme, Chartres",,1885,12.3125,7.625,0,etching on wove paper,gift of anonymous donor,F: Prints
3069,13438,1930.148,"Platt, Charles Adams","Au Cinquieme, Chartres",,1885,12.5,7.75,0,etching on wove paper,gift of anonymous donor,F: Prints
3070,13439,1930.149,"Platt, Charles Adams",Toledo,,1885,5.875,4.125,0,etching on wove paper,gift of anonymous donor,F: Prints
3071,11972,1984.6.712,"Muybridge, Eadweard James","Plate 696. Eland, Trotting","Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.75,13.8125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3072,11422,1984.6.162,"Muybridge, Eadweard James",Plate 79. Ascending Incline,"Animal Locomotion, 1887, Volume III, Women (Nude)",1885,8.25,14.125,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3073,11300,1984.6.40,"Muybridge, Eadweard James",Plate 166.Jumping; Over Man's Back (Leap Frog),"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,6.5,17.625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3074,11974,1984.6.714,"Muybridge, Eadweard James",Plate 698. Antelope; Galloping,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,8.25,14.375,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3075,11301,1984.6.41,"Muybridge, Eadweard James",Plate 167.Jumping; Over Boy's Back (Leap Frog),"Animal Locomotion, 1887, Volume I, Males (Nude)",1885,10.0625,11.625,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
3076,11975,1984.6.715,"Muybridge, Eadweard James",Plate 699. Buffalo; Walking,"Animal Locomotion, 1887, Volume XI, Wild Animals and Birds",1885,7.5,15.75,0,collotype on paper,gift of the Edwin J. Beinecke Trust,G: Photography
